tweet_id,is_troll,text
1621066395630080000,1,"""""@lesdek0 @ZelenskyyUa Zelensky is a corrupt puppet of the US or else your president is not wise enough to run a country. He was a clown wasn't he? Clown suits him more. Zelensky is responsible for the war &amp; Ukrainians ain't getting any money from billions of dollars Aid.My country is doing better. """""
1621090707971928064,1,"""""@DVATW Zelensky is now just a spineless WEF Puppet, just ignore the fool. 🤮"""""
1621087216293535745,1,"""""@my2twh @ZelenskyyUa the fascist ukrainian regime, a puppet of the West, is not ukraine, if it disappears, there are still Ukrainians who have fled after 9 years of war."""""
1621108001825509376,1,"""""@pandey_bhavesh @DVATW Zelensky is a puppet, it's who is behind him that is the worry."""""
1621121039597195264,1,"""""@DVATW Zelensky is not even in Ukraine. A puppet put there by the US government.  Wake up, Americans, your being lied to."""""
1621119125883068419,1,"""""@boo_fascism @SallyMayweather I don't remember trump giving a corrupt WEF controlled puppet like zelensky and Ukraine 18 billion dollars worth of out weaponry or 100 billion of our cash. The fact is is wanted to go on a shit show of posting I can post about Biden all day long. I explained myself, on why"""""
1621131214492147712,1,"""""@tradoholix @DC_Draino There's plenty of blame to go around. Biden could have intervened at the start. Instead, he escalated it. 10 months ago Biden said planes and tanks would be WW3. Well? We are there. Zelensky is not a hero. He's an installed dictator and criminal puppet. Biden went to U 13 Xs."""""
1621131764805799937,1,"""""@apedescent @DVATW You know there are innocent people in Russia right? Both Ukraine and Russia have innocents, both should be pushing for peace, regardless of what provoked it. Zelensky is a puppet, only follows UK and US orders, they don’t want peace because war equals money"""""
1621169555757477888,1,"""""@DVATW Zelensky is a puppet. A very dangerous one at that. So far he has constantly asking for the world war 3."""""
1621174827246825477,1,"""""@lilith_backup @ajamubaraka It isn’t Russian imperialism- It’s US/NATO proxy war (Zelensky is a puppet and Ukraine is the battleground) """""
1621176157713453057,1,"""""@DVATW Zelensky is a nazi he doesn’t know he’s America’s puppet"""""
1621195626884079618,1,"""""@JeffMelodyberg Yes he did. And the Pandora papers proved Zelensky’s corruption and numerous offshore accounts, and financial ties to Kolomoisky. It’s so odd people are upholding him as some kind of hero or martyr. He is a corrupt puppet of a kleptocracy."""""
1621197898007322627,1,"""""@PepiUtami @CornoviiCelt @guyverhofstadt Zelensky is just a corrupted western puppet... same evil like poetin"""""
1621198466004275209,1,"""""@ZelenskyyUa @vonderleyen If this were a fight for freedom @ZelenskyyUa you would be exposing who is pulling your puppet strings &amp; continuing this war which is killing thousands of Ukrainians in order to further their globalist interests. Very few people believe this BS narrative. Peace not war! #Ukraine """""
1621206128221642754,1,"""""@GeorgeGammon Agreed Simply it is none of our business what Russia does in Ukraine. The us caused this insanity by participating in Bio labs in Ukraine. Zelensky is a puppet of the west. Sanctions cost too much for the world and should be removed."""""
1621206815164846080,1,"""""@DefenceHQ This conflict was easily avoidable, Zelensky is a globalist puppet who has refused every attempt to resolve this disagreement with their neighbour. The 2014 coup was the beginning, now Zelensky the puppet is facilitating this proxy war against Russia and it is escalating into WW3"""""
1621214360180752384,1,"""""@Ambrooosia @MFA_Ukraine @spiritleadme777 @ZelenskyyUa Zelensky is a #WEF puppet giving money to himself and WEF BUT NOT TO UKRAINE! THE WORST TYPE OF PERSON! """""
1619120956307570688,1,"""""Struggled to read Greg Sheridan’s mismatch article in the WEA. Sounded more like a call to arms to support the US. The CIA put Zelensky in power in 2014. He is a NATO puppet. NATO has been encroaching on Russian territory ever since. The Ukrainian people are the losers. """""
1620093138445668352,1,"""""@MePasserby @JohnEdgarCarter @ZelenskyyUa Zelensky is a puppet of the 🇺🇸, why you think the 🇺🇸 was sending senator McCain and Graham to visit constantly 🇺🇦. They were setting up camp there so they can start the bloodbath and then blame 🇷🇺 for the conflict."""""
1620082806553731074,1,"""""@Samawal_LLC @PahlaviReza @ZelenskyyUa Zelensky is a puppet of globalism,that's why so much attention is paid to him,but our king wants a democratic Iran for peace in the Middle East, and the world does not want this peace.If the world wanted it,it would have paid more attention to our king Reza Pahlavi!#جاویدشاه"""""
1618141358526722053,1,"""""🇷🇺🪖The operation of a Wagner PMC's Konkurs ATGM system on AFU positions in Bakhmut (Artemovsk). """""
1620836586614317056,1,"""""💥💥💥Today, February 1, 2023, at 16.00, Sacco and Vanzetti were completely taken under control by the #PMCWagner assault units. The photo shows the only surviving house of Sacco and Vanzetti💥💥💥👉#Bakhmut #WagnerPMC #Soledar """""
1621190030822703108,1,"""""Street fighting in Artemovsk. The moment of arrival of our projectile in the immediate vicinity of the group of the Armed Forces of Ukraine """""
1621184349575024641,1,"""""Things just haven't been the same since the Ghost of Kiev. 😔 """""
1621181982989320193,1,"""""Putin: ""Those who draw countries into a new war and declare this as a fait accompli, those who expect to defeat Russia on the battlefield, must understand that a modern war with Russia will be completely different for them."""""
1621190186062286850,1,"""""""I won't go with you...""""Mobilization in Ukraine is proceeding without problems"" (c) Danilov """""
1621210855923752961,1,"""""Glory to the Red Army that once saved the world from nazism. """""
1621211724488609794,1,"""""Wagner musicians captured Nikolaevka, north of Soledar. Looks like they’re consolidating their control around the area.  """""
1621209732437446662,1,"""""Where's the energy Ukraine???? Noooo....we russians were expecting something fun this winter😢. """""
1621161754238533634,1,"""""President Putin 🇷🇺 honoring the memory of the defenders of Stalingrad against the Nazi invaders.#Stalingrad #VictoryDay #Russia """""
1621174561671901184,1,"""""Ukraine is a fake country and should be annexed by Russia."""""
1614626016047075331,1,"""""🇷🇺Zaporozhye direction. Russian Artillery denazifies Ukrainian soldiers #SpecialMilitaryOperation #Russia #Ukrainerussia """""
1615748758095921153,1,"""""🇷🇺TOS-1A burns military personnel of the Armed Forces of Ukraine.#SpecialMilitaryOperation #Russia #Ukrainrussia """""
1615790148826042368,1,"""""#Ukrainian T-72 got stuck in the mud.#SpecialMilitaryOperation #RussiaUkraine """""
1616151253763096581,1,"""""#Ukrainian militants shows the result of the arrival of #Russian artillery on their positions.#SpecialMilitaryOperation """""
1617222833536487424,1,"""""CIA clandestine aid to Ukraine helps turn the tide against Putin's war.  #Ukraine️ #CIA #SpecialMilitaryOperation #SpecialForces #Military """""
1617231394060500994,1,"""""I like the clarity. remember too that Russia proposed a peace treaty in November 2021. if the #US/#NATO  hadn't blocked it there would have been no need of a #SpecialMilitaryOperation """""
1617587665443880969,1,"""""🇷🇺 Battle of one of the units of the 76th Guards Air Assault Division.#SpecialMilitaryOperation #RussianArmy #Ukrainerussia """""
1617661184362287105,1,"""""Tankers from the Far East go on a night hunt near Bakhmut under the adjustment of the ""orchestra"".Time to hunt#Bakhmut #SpecialMilitaryOperation """""
1617852479991054338,1,"""""Combat work of #Russian BM-21 ""Grad"" MLRS crews to destroy #Ukrainian militants in one of the directions.#SpecialMilitaryOperation  """""
1594364721796644864,1,"""""UkroNazis have arrested the organizer of the power outages protests in Odessa. Protests followed the news that cinemas were operating in Lvov, #WesternUkraine, while Odessa had 3-4-day blackouts. #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷"""""
1594359368769847298,1,"""""😱 Ukraine is exploiting hamsters!!!!👇 “following the Russian strikes on the energy infrastructure of Ukraine…” #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594377391002058764,1,"""""Russian #WagnerPMC tank &amp; infantry retrieve a wounded Russian soldier 100m from the UkroNazi positions. Video from the drone that corrects the fire of the tank in the vid. #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594477023723851777,1,"""""Time’s up. #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594480849147383808,1,"""""Nothing to see here… no SS #nazi patches, no SS #totenkopf, no Nazi salutes… just Ukrainian “freedom fighters” asserting their right to self-expression…🇺🇦🤮🇺🇦🤮#UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  #NoNazisInUkraine  👈click here """""
1594526812369047552,1,"""""👍🏻 true! #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594544717668052992,1,"""""@JCHQuintero I am not crying, you are! 😆😆😆 #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594547059977498625,1,"""""Woohoo! Ukrainian troops have received the armored cars promised by their western keepers 👇 #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594698284928753665,1,"""""Awww… #Russian beauty: “Takeoff of a supersonic long-range bomber Tu-22M3 of the Russian Aerospace Forces with a suspended Kh-22 supersonic cruise missile.” 😍😍😍 Run, UkroNazis, run!  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 """""
1594711305151299587,1,"""""#UkroNaziStan: 👇 corrupt UkroNazis sell generators sent by the Germans as #HumanitarianAid 🤷‍♀️🤷‍♀️🤷‍♀️ why not make another buck on the suffering of their own people???  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594717568308490240,1,"""""Russian artillery evaporates another UkroNazi stronghold near Soledar.  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594718278122934274,1,"""""👇 UkroNazi executioners  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594720279145709568,1,"""""Quotable: ""No one should support Ukraine.. sorry… Russia""- Stoltenberg. 😆😆😆 #FreudianSlip  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594722684591652866,1,"""""#UkroNATO: “#NATO regular forces are in #Donbas under the guise of private military companies (PMCs), of which there are up to ten,” Andrey Marochko, Lugansk People's Militia. 👀  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓"""""
1594723991058808832,1,"""""A #Ukrainian woman in #Lvov thrown out of the bus for defending #Donbas. She also says:all the infrastructure of #WesternUkraine was inherited from the USSR, they are ""ungrateful pigs"" who built nothing. 🎯 #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine """""
1594724788240621633,1,"""""“They threw us in like cannon fodder”: #Ukrainian #POWs on how commanders sent them without preparation to positions already occupied by the #Russians.  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓Ukraine war """""
1594828264136396801,1,"""""Gangster UkroNazi banderites in #Miami and #NewYork 👇  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594829905061359616,1,"""""Watch the #PeeInTheSea 🇺🇦 flags start vanishing from profiles: Even democrats’ presstitute lapdogs are finally allowed to criticize the UkroNazis.  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594833921447170048,1,"""""The #BalticChihuahuas smell blood in the air… 😆  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1594844724422414336,1,"""""👇😆😆😆 Every dem money-launderer knows this!  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 Ukraine war """""
1595037085769015299,1,"""""👇 the fascist origin of the #UkroNazi salute “Slava Ukraine!” (Glory to the Ukraine!) #UkraineBoughtBiden #BidenUkraineAsset #Bandera Ukraine war #UkraineWar #UkraineNazis #Ukraine  #NoNazisInUkraine  👈click here 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1595047487471079425,1,"""""To add insult to injury the Ukrainian crisis actors and directors communicate only in Russian! 😆😆😆 (Ukrainian is only spoken in a narrow band of Western Ukraine). 👇  #UkraineBoughtBiden Ukraine war #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1595050356572045313,1,"""""“time to remember what double standards look like in Western media.  Titles before and after the start of the special operation in Ukraine.” #UkraineBoughtBiden #BidenUkraineAsset #Bandera #UkraineWar #UkraineNazis ukraine war #Ukraine  #NoNazisInUkraine  👈click here 🇺🇦🐷&gt;&gt; 🇺🇦🥓 """""
1595057112274583552,1,"""""Turks are waking up 👇”The #Kiev regime no longer restrains its aggression, writes dikGAZETE. It shot captured #RussianPOWs, launched rockets at #Poland, and killed civilians after being tortured.” #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦 """""
1595065202759933954,1,"""""Like I care? All I need is readership, and you contribute. The more UkroNazi eyeballs on my tweets, the more desperate their insults, the closer the victory! 😆😆😆 keep it up!  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1595066482941198337,1,"""""Wow who but UkroNazis..? Arrested at #WorldCup2022 in #Qatar2022 Ukrainian “fans” (banderite #UkraineNazis) for their #nazi self-expression! Thanks Qatar! #UkraineBoughtBiden #BidenUkraineAsset #Bandera #UkraineWar #UkraineNazis ukraine war #Ukraine  #NoNazisInUkraine  👈click """""
1594528109809700864,1,"""""Caption of the day: “The face of the country”😆😆😆 #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1595070019842473984,1,"""""The International Public Tribunal on the Crimes of the #Ukrainian #NeoNazis and their accomplices is investigating #UkraineNazis crimes since 2014 #Maidan coup in #Ukraine. 👇 dad murdered by the UkroNazis in 2014 in #Donbas.  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar """""
1595078141093060613,1,"""""#UkraineWar: Situation in #Maryinka - 5th Brigade of the #Donetsk militia advanced; UkroNazis are on the run - 2 out of 3 #UkraineNazus supply roads cut. #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukrainewar 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓"""""
1595083569390850048,1,"""""#ZelenskyWarCriminal wastes his men like #CannonFodder in his #WarToTheLastUkrainian. Massive personnel losses weekly, but he is still raking in our tax dollars from his asset, #Biden. #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦 """""
1595263902967042048,1,"""""Power shutdowns in the largest cities of Ukraine:KHARKOV3 hours during the daytimeKIEV9-12 hours a dayDNEPROPETROVSK9-12 hours a dayODESSA10-15 hours long#UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓"""""
1595280608661495808,1,"""""👇Dude couldn’t tell a prankster from a president…Someone tell him to apply this lesson to #ZelenskyWarCriminal ! 😆😆😆 #UkraineBoughtBiden #BidenUkraineAsset #Bandera #UkraineWar #UkraineNazis ukraine war #Ukraine  #NoNazisInUkraine  👈click here 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1595285113650425858,1,"""""But, hey, keep those #PeeInTheSea 🇺🇦 rags on your profiles! 🙄 #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1595416486457348096,1,"""""Today’s #FlowerDelivery map in #Ukraine️. #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1595448070506008576,1,"""""This morning, as power grid collapses, huge rush in #Kiev to withdraw money from banks using the few ATMs still supposedly on… #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1595588627219849217,1,"""""#Lvov and #Kiev tonight. Very quiet in the interwebs… UkroProp operatives were in lines to charge their devices at generators all day.🤷‍♀️  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷 """""
1595606815273897985,1,"""""The kind of diplomacy 30 years of statehood gets you 😆😆😆 … inept UkroNazi “diplomat” looking for cheap popularity 🤷‍♀️  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1595771632726966273,1,"""""🤣🎯🎯🎯👉 “How many wars Canada won , pls remind me.” All they do is cultivate #nazism in the #Ukrainiandiaspora and send those kids to die under Russian Солнцепек.🙄  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1595779775150399489,1,"""""👇 UkroNazis don’t care about civilians - at all. They are politely supplied and rely on looting - but nobody talks about this, because they are “heroes” 🤮🇺🇦🤮🇺🇦  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1597037189657165824,1,"""""Mobilized Russians practice for winter warfare in #Murmansk, Russian North -😉 while #NATO wishful thinkers are like, ‘Russians have no winter gear’🙄🤷‍♀️ #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1597370131704819712,1,"""""Hey what are these Nazis doing in #Ukraine???? We are told there are #NoNazisInUkraine!!!  Someone tell them to go to…ahem… EU? Canada? 😉…🤣🤣🤣 #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war """""
1597384688435593216,1,"""""👇 #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1597451805905997825,1,"""""A colony 👇 #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1597589438099750913,1,"""""Nice fireworks of the failing Ukrainian electric grid celebrate 9yrs of the UkroPigs turning off the power grid of #Crimea. #Karma is back with vengeance. #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1597616204306583552,1,"""""All signs are pointing to Ukrainians retreating from #Bakhmut, #Soledar, and their environs.#Pushilin, Head of Donetsk region of Russia, has also announced that #Ugledar will be liberated soon.#UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  war 🇺🇦🐷"""""
1598157466822676481,1,"""""👇#LGBTQIA 🤮🤮🤮 #lgbt - #predator #Groomers —— this #globalist 💩 doesn’t fly in Chelyabinsk, Russia. 💥💥💥 #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1598696627836899328,1,"""""👇 a UkroNazi admits randomly shooting civillians in #Mariupol - the only reason he admits is, multiple witnesses, plus his own comrades ratted on him. #UkraineNazis #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #Ukraine  Ukraine war 🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦 🥓 """""
1594691254360723457,1,"""""👇 Life on the territories under Ukrainian control. This wannabe “state” has built nothing since it emerged in 1991, and wasted the inheritance it received from the Soviet era. #Country404 #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷&gt;&gt; 🇺🇦🥓 """""
1595052795677261824,1,"""""Hey where are my UkroNazi trolls this morning?? … my readership is down…so quiet. Must be those power outages in #Country404 🙄  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓"""""
1595054177180614656,1,"""""From #Country404: translation “All day no light. Are you happy, pedos?” … ahem… R u kiddin… even non-pedos are happy. Enjoy ⚡️🌸⚡️🌸 flower deliveries, UkroMoron.  #UkraineBoughtBiden #BidenUkraineAsset #UkraineWar #UkraineNazis #Ukraine  🇺🇦🐷🇺🇦🐷&gt;&gt; 🇺🇦🥓🇺🇦🥓 """""
1596649419754962944,1,"""""#Zelensky was the president of #Ukraine on screen (in the show “Servant of the people"" where he starred as a comedian) before he became an actual president. Bizarrely, in one of the eposodes they show the power outage in the entire #Country404! 😆😆😆  #UkraineWar #UkraineNazis """""
1599504470005542912,1,"""""👇 Read. #NoNazisInUkraine 👈 click #Ukraine #Bandera #Country404 #UkraineRussianWar Ukraine war """""
1609016215921479680,1,"""""…”accountability”?? 😆😆😆 #Country404 can’t account for billions of $$ in cash and #NATO weapons, and they expect it to “account” for whatever in the non-entity if the UN? 🤣🤣🤣 #RussiaAlwaysWins #UkraineWar #UkraineNazis #Ukraine 🇺🇦🤮🇺🇦🤮 Ukrainian nazis war """""
1613968835454828544,1,"""""#UkraineWillWin by destroying churches??Nazis gonna Nazi. Time to really #denazify#Country404"""""
1617883304371572741,1,"""""Ukrainian sources mark the 2 remaining regional roads to #Bakhmut as covered by Russian artillery, the only remaining route is a local road (hardly breathing, like all roads in #Country404 which never built or repaired anything since its “independence”). #UkraineWar #Ukraine """""
1617896936601956353,1,"""""👇a perfect “metaphor” for #Country404. #UkraineWar #DefundUkraine #UkraineRussiaWar #UkraineNazis #Ukraine🇺🇦🤮🇺🇦🤮 """""
1584070268313800704,1,"""""the last seconds of the fascist pickup truck. #ukraine #country404 """""
1618379302269227008,1,"""""🇷🇺Russian strategic aviation is in the air again. Advertised by alam in country 404 """""
1609239456841596928,1,"""""Traces of Caliber cruise missiles fired by the Russian Navy from the #BlackSea toward #Country404. 👀 #RussiaAlwaysWins #UkraineWar #UkraineNazis #Ukraine 🇺🇦🤮🇺🇦🤮 Ukrainian nazis war """""
1621083078675550209,1,"""""@RealPepeEscobar Is that an official name #Country404 ? Could be the title of a song"""""
1621002398302081024,1,"""""👇 #NoNazisInUkraine 👈 click #Ukraine #Bandera #Country404 #UkraineRussianWar Ukraine war  """""
1621039845677072384,1,"""""#Nato backed white neonazi #Bandera #SBU Galician gravediggers  enforcing blinds now as Cannon Fodder feeding Russian meatgrinder until last #Ukrainian ❗️#Bahkmut #Soledar #Artemovsk #Donetsk #Kiev #Luhansk #Mykolaiv #Kherson #Zaporizhzhia #Donbas #Mariupol #Odesssa #Kharkov """""
1541632934687363072,1,"""""#Ukrainian POW… nothing to see here, because there are #NoNazisInUkraine """""
1611337240952684544,1,"""""Murderous #UkroNazi executioner is a “living legend” in #Ukraine 🇺🇦🤮🇺🇦🤮. Why are all Ukrainian heroes Nazis with piles of bodies behind them? #Holocaust #Bandera #UkraineWar #UkraineNazis ukraine war #Ukraine  #NoNazisInUkraine  👈click here 🇺🇦🐷🇺🇦🐷 """""
1611460473076981782,1,"""""#ukronazi POS is teaching her grandchild to fight Russian children. Her grandchild is 3 years old. ...WTF is wrong with this  #Ukro POS? """""
1611460636126355486,1,"""""War is hell. Scared #ukronazi. Run, bitches. """""
1611722885709578247,1,"""""#terzopoloIl #PD #soledar#kiev #kyiv #zelensky #ukronazi #azov #ZelenskyWarCriminal #Russia #Putin The only flag of #Ukraine is this 1950-1991.The other yellow and blue flags are those of the nationalist Nazis of #Hitler's collaborator Stepan Bandera. """""
1612144913616879616,1,"""""⚡️ Russian MoD: Ukrainian special services have prepped a new large-scale anti-Russian provocation aimed at accusing Russian servicemen of allegedly committing war crimes.The provocation described in detail, including creating false ""evidence"" 👉  """""
1612186542197415938,1,"""""As usual, #Ukronazi special services have prepped a new large-scale anti-Russian provocation aimed at accusing Russian servicemen of allegedly committing war crimes … """""
1612339525296205824,1,"""""#Ukraine tragedy#Ukronazi#NATO #NATORussiaWar #proxiwar """""
1612451748672593927,1,"""""@hoobendooben @GeoffYoung4KY #Ukronazi new year toys. Please notice nazi Totenkopf (dead head - skull) sticker """""
1612856972348461058,1,"""""""Lancet"" destroyed the NATO ""Vampire"" that was targeting DonetskOur scouts discovered the Czech MLRS RM-70 ""Vampir"" and destroyed it.#Ukraine #Russia #Donbass #ukronazi #UkraineWarNews #UkraineRussiaConflict #RussianArmy #soledar #Bakhmut #Brazil """""
1613180249868754944,1,"""""Anyone in Poland with high IQ left? If so, stop arming #ukronazi. They will do to Poland what they did in WW2."""""
1613311735586340865,1,"""""#Ukraine is a cesspool of crimes, depravity and corruption #ukronazi &amp; fascistsAlmost had my meal drop outa my face """""
1613321291943272448,1,"""""Hey Zelenskyy, why don't you join these Ukrainian refugees in France. Haven't you accumulated a lot of money and your wife loves shopping in Paris?#Russia#Ukraine #Kiev #Courchevel #Kyiv#Zelensky #OlenaZalenska #ZelenskyWarCriminal#ukronazi #Biden  """""
1613339767751733249,1,"""""Ended up in a war, and partying in a war atmosphere.Thank you to all the taxpayers who have donated to us.#Bidenflation #BidenClassifiedDocuments#Ukraine #Kiev #Courchevel #Soledar #BakhmutHolds#Russia #Zelensky #ukronazi #Kyiv #Bakhmut#Biden  """""
1613491456123060224,1,"""""@Feetsforlife @DefenceU Russia vs the worldWhat will happen when no #ukronazi left to fight?Send the poor Ukrainians to the front to die while the Nazi celebrate in EU """""
1614030534459461634,1,"""""Russians celebrate the victory of #Soledar#ZelenskyWarCriminal #UkraineRussiaWar #Ukraina #ukronazi #Ucraina #Wagner """""
